,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
1061,19.0,0.0,1.0,1.0,Josh Scobee,Broncos,6.0,K,1,3.0,3.0,2010.0,0.0
1092,19.0,0.0,1.0,1.0,Josh Scobee,Chargers,6.0,K,2,3.0,3.0,2010.0,0.0
1135,34.5,0.0,1.5,1.5,Josh Scobee,Eagles,6.5,K,3,2.0,2.0,2010.0,0.5
1150,54.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,Josh Scobee,Colts,6.0,K,4,1.3333333333333333,1.3333333333333333,2010.0,0.3333333333333333
1172,67.5,0.5,1.25,1.25,Josh Scobee,Bills,6.75,K,5,2.0,2.0,2010.0,0.25
1224,80.0,0.4,2.0,2.0,Josh Scobee,Titans,9.0,K,6,2.2,2.2,2010.0,0.4
1244,97.0,0.3333333333333333,1.8333333333333333,1.8333333333333333,Josh Scobee,Chiefs,8.0,K,7,1.8333333333333333,1.8333333333333333,2010.0,0.3333333333333333
1271,112.0,0.2857142857142857,1.8571428571428572,1.8571428571428572,Josh Scobee,Cowboys,8.0,K,8,1.8571428571428572,1.8571428571428572,2010.0,0.42857142857142855
1327,126.625,0.25,1.625,1.625,Josh Scobee,Texans,7.625,K,10,2.25,2.25,2010.0,0.5
1359,144.22222222222223,0.2222222222222222,1.7777777777777777,1.5555555555555556,Josh Scobee,Browns,7.555555555555555,K,11,2.4444444444444446,2.4444444444444446,2010.0,0.4444444444444444
1385,161.5,0.2,1.7,1.5,Josh Scobee,Giants,7.4,K,12,2.5,2.5,2010.0,0.4
1427,178.0,0.18181818181818182,1.7272727272727273,1.5454545454545454,Josh Scobee,Titans,7.454545454545454,K,13,2.4545454545454546,2.4545454545454546,2010.0,0.45454545454545453
1444,195.25,0.16666666666666666,1.8333333333333333,1.5,Josh Scobee,Raiders,7.25,K,14,2.4166666666666665,2.4166666666666665,2010.0,0.5
1488,211.15384615384616,0.15384615384615385,1.7692307692307692,1.4615384615384615,Josh Scobee,Colts,7.3076923076923075,K,15,2.6153846153846154,2.6153846153846154,2010.0,0.46153846153846156
1522,227.92857142857142,0.14285714285714285,1.7142857142857142,1.4285714285714286,Josh Scobee,Redskins,7.214285714285714,K,16,2.642857142857143,2.642857142857143,2010.0,0.5
1551,244.73333333333332,0.13333333333333333,1.7333333333333334,1.4,Josh Scobee,Texans,7.066666666666666,K,17,2.6,2.6,2010.0,0.4666666666666667
1569,5.0,0.0,3.0,3.0,Josh Scobee,Titans,10.0,K,1,1.0,1.0,2011.0,0.0
1621,5.0,0.0,3.0,3.0,Josh Scobee,Jets,10.0,K,2,1.0,1.0,2011.0,0.0
1647,31.0,0.5,2.0,2.0,Josh Scobee,Panthers,7.5,K,3,0.5,0.5,2011.0,0.5
