,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
26,26,26.0,0.0,0.0,A.J. Green,Bengals,0.0,0.0,0.0,0.0,0.0,0.0,7.0,WR,0.0,0.0,74.0,5.0,0.0,0.0,0.0,0.0,1,2017.0
138,138,26.0,0.0,0.0,A.J. Green,Bengals,0.0,0.0,0.0,0.0,0.0,0.0,7.0,WR,0.0,0.0,74.0,5.0,0.0,0.0,0.0,0.0,2,2017.0
230,230,82.0,0.0,0.0,A.J. Green,Packers,0.0,0.0,0.0,0.0,0.0,0.0,6.5,WR,0.0,0.0,70.5,5.0,0.0,0.0,0.0,0.0,3,2017.0
355,355,131.33333333333334,0.0,0.0,A.J. Green,Browns,0.0,0.0,0.0,0.0,0.0,0.0,10.0,WR,0.0,0.3333333333333333,84.0,6.666666666666667,0.0,0.0,0.0,0.0,4,2017.0
457,457,187.25,0.0,0.0,A.J. Green,Bengals,0.0,0.0,0.0,0.0,0.0,0.0,10.5,WR,0.0,0.5,78.75,6.25,0.0,0.0,0.0,0.0,5,2017.0
706,706,241.2,0.0,0.2,A.J. Green,Steelers,0.0,0.0,0.0,0.0,0.0,0.0,13.0,WR,0.0,0.6,100.8,6.4,0.0,0.0,0.0,0.0,7,2017.0
793,793,318.6666666666667,0.0,0.16666666666666666,A.J. Green,Bengals,0.0,0.0,0.0,0.0,0.0,0.0,11.5,WR,0.0,0.5,90.83333333333333,5.833333333333333,0.0,0.0,0.0,0.0,8,2017.0
952,952,386.42857142857144,0.0,0.14285714285714285,A.J. Green,Jaguars,0.0,0.0,0.0,0.0,0.0,0.0,11.0,WR,0.0,0.5714285714285714,81.71428571428571,5.428571428571429,0.0,0.0,0.0,0.0,9,2017.0
963,963,457.125,0.0,0.125,A.J. Green,Titans,0.0,0.0,0.0,0.0,0.0,0.0,9.625,WR,0.0,0.5,72.25,4.875,0.0,0.0,0.0,0.0,10,2017.0
1082,1082,513.3333333333334,0.0,0.1111111111111111,A.J. Green,Broncos,0.0,0.0,0.0,0.0,0.0,0.0,10.444444444444445,WR,0.0,0.5555555555555556,77.0,4.888888888888889,0.0,0.0,0.0,0.0,11,2017.0
1211,1211,570.2,0.0,0.1,A.J. Green,Bengals,0.0,0.0,0.0,0.0,0.0,0.0,10.5,WR,0.0,0.6,74.3,4.8,0.0,0.0,0.0,0.0,12,2017.0
1292,1292,628.4545454545455,0.0,0.09090909090909091,A.J. Green,Bengals,0.0,0.0,0.0,0.0,0.0,0.0,10.090909090909092,WR,0.0,0.5454545454545454,73.54545454545455,4.818181818181818,0.0,0.0,0.0,0.0,13,2017.0
194,194,194.0,0.0,0.0,Adam Humphries,Buccaneers,0.0,0.0,0.0,0.0,0.0,0.0,1.0,WR,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,2,2017.0
268,268,194.0,0.0,0.0,Adam Humphries,Vikings,0.0,0.0,0.0,0.0,0.0,0.0,1.0,WR,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,3,2017.0
372,372,231.0,0.0,0.0,Adam Humphries,Buccaneers,0.0,0.0,0.0,0.0,0.0,0.0,3.5,WR,0.0,0.0,43.0,4.0,0.0,0.0,0.0,0.0,4,2017.0
492,492,278.0,0.0,0.0,Adam Humphries,Buccaneers,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,WR,0.0,0.0,52.0,4.666666666666667,0.0,0.0,0.0,0.0,5,2017.0
600,600,331.5,0.0,0.0,Adam Humphries,Cardinals,0.0,0.0,0.0,0.0,0.0,0.0,4.75,WR,0.0,0.0,51.75,4.25,0.0,0.0,0.0,0.0,6,2017.0
768,768,385.2,0.0,0.0,Adam Humphries,Bills,0.0,0.0,0.0,0.0,0.0,0.0,4.8,WR,0.0,0.0,51.6,4.6,0.0,0.0,0.0,0.0,7,2017.0
