,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
12,12,0,0,0,Matt Prater,Ravens,7.0,K,1,7,7,2013,0
39,39,0,2,2,Matt Prater,Giants,11.0,K,2,5,5,2013,1
64,64,1,3,3,Matt Prater,Raiders,15.0,K,3,4,4,2013,0
102,102,1,1,1,Matt Prater,Eagles,12.0,K,4,7,7,2013,0
131,131,1,3,3,Matt Prater,Cowboys,17.0,K,5,6,6,2013,1
180,180,0,0,0,Matt Prater,Jaguars,5.0,K,6,5,5,2013,0
202,202,0,2,2,Matt Prater,Colts,9.0,K,7,3,3,2013,1
225,225,0,1,1,Matt Prater,Redskins,9.0,K,8,6,6,2013,0
296,296,0,0,0,Matt Prater,Chargers,4.0,K,10,4,4,2013,1
305,305,1,3,2,Matt Prater,Chiefs,11.0,K,11,3,3,2013,0
345,345,0,1,1,Matt Prater,Patriots,7.0,K,12,4,4,2013,1
379,379,0,0,0,Matt Prater,Chiefs,5.0,K,13,5,5,2013,1
390,390,1,3,3,Matt Prater,Titans,17.0,K,14,6,6,2013,0
440,440,0,2,2,Matt Prater,Chargers,8.0,K,15,2,2,2013,0
456,456,0,3,3,Matt Prater,Texans,13.0,K,16,4,4,2013,1
489,489,1,2,2,Matt Prater,Raiders,12.0,K,17,4,4,2013,1
