,Unnamed: 0.1_x,Unnamed: 0.1.1_x,Fumble TD,Fumbles Lost,Name,Opponent_x,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points_x,Position_x,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year,Unnamed: 0.1_y,Unnamed: 0.1.1_y,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Team,Total Yards,Touchdowns
0,32,32,0,0,Julio Jones,Bears,0,0,0,0,0,0,6.0,WR,0,0,66,4,0,0,0,0,1,2017,25,25,0,0,0,Falcons,308,23,3.0,DST,64,2.0,0,Bears,372,0
1,116,116,0,0,Julio Jones,Falcons,0,0,0,0,0,0,10.0,WR,0,0,108,5,0,0,0,0,2,2017,34,34,0,1,1,Packers,308,23,14.0,DST,59,3.0,0,Falcons,367,1
2,254,254,0,0,Julio Jones,Lions,0,0,0,0,0,0,9.0,WR,0,0,91,7,0,0,0,0,3,2017,68,68,0,0,3,Falcons,277,30,14.0,DST,151,2.0,0,Lions,428,1
3,406,406,0,0,Julio Jones,Falcons,0,0,0,0,0,0,3.0,WR,0,0,30,3,0,0,0,0,4,2017,116,116,0,0,0,Bills,164,23,4.0,DST,117,3.0,0,Falcons,281,0
4,588,588,0,0,Julio Jones,Falcons,0,0,0,0,0,0,7.0,WR,0,0,72,6,0,0,0,0,6,2017,173,173,0,0,1,Dolphins,151,20,6.0,DST,138,0.0,0,Falcons,289,0
5,668,668,0,0,Julio Jones,Patriots,0,0,0,0,0,0,15.0,WR,0,1,99,9,0,0,0,0,7,2017,191,191,1,0,0,Falcons,223,7,10.0,DST,120,1.0,0,Patriots,343,0
6,797,797,0,0,Julio Jones,Jets,0,0,0,0,0,0,7.0,WR,0,0,74,3,0,0,0,0,8,2017,228,228,0,2,0,Falcons,246,25,6.0,DST,140,1.0,0,Jets,386,0
7,879,879,0,0,Julio Jones,Panthers,0,0,0,0,0,0,11.0,WR,0,0,118,6,0,0,0,0,9,2017,250,250,0,0,1,Falcons,302,17,8.0,DST,53,2.0,0,Panthers,355,0
8,1004,1004,0,0,Julio Jones,Falcons,0,0,0,0,0,0,5.0,WR,0,0,57,6,0,0,0,0,10,2017,264,264,0,2,0,Cowboys,126,7,19.0,DST,107,8.0,0,Falcons,233,0
9,1096,1096,0,0,Julio Jones,Steelers,0,0,0,0,0,0,7.0,WR,0,0,71,5,0,0,0,0,11,2017,297,297,1,0,4,Titans,264,17,19.0,DST,52,5.0,0,Steelers,316,0
10,1096,1096,0,0,Julio Jones,Steelers,0,0,0,0,0,0,7.0,WR,0,0,71,5,0,0,0,0,11,2017,312,312,0,1,0,Falcons,190,34,3.0,DST,89,1.0,0,Steelers,279,0
11,1174,1174,0,0,Julio Jones,Falcons,0,0,0,0,0,0,38.0,WR,0,2,253,12,0,1,0,15,12,2017,343,343,0,0,0,Buccaneers,279,20,5.0,DST,94,1.0,0,Falcons,373,0
12,1356,1356,0,0,Julio Jones,Falcons,0,0,0,0,0,0,2.0,WR,0,0,24,2,0,0,0,0,13,2017,366,366,0,0,0,Vikings,207,14,6.0,DST,105,2.0,0,Falcons,312,0
