,Unnamed: 0.1,50+,FGA,FGM,Name,Opponent_x,Points_x,Position_x,Week,XPA,XPM,Year,Away Games_x,Team,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games_y
0,12.0,0.0,1.0,1.0,Olindo Mare,49ers,7.0,K,1,4.0,4.0,2010.0,0.0,49ers,0.0,0.0,1.0,Seahawks,165.0,31.0,3.0,DST,77.0,1.0,0.0,242.0,0.0,1.0
1,12.0,0.0,1.0,1.0,Olindo Mare,Broncos,7.0,K,2,4.0,4.0,2010.0,0.0,Broncos,0.0,0.0,0.0,Seahawks,165.0,24.0,2.0,DST,134.0,1.0,0.0,299.0,0.0,1.0
2,35.5,0.0,0.5,0.5,Olindo Mare,Chargers,4.5,K,3,3.0,3.0,2010.0,0.5,Chargers,0.0,1.0,2.0,Seahawks,170.5,17.0,11.5,DST,103.0,1.5,0.0,273.5,0.0,0.5
3,48.66666666666666,0.0,1.0,1.0,Olindo Mare,Rams,6.0,K,4,3.0,3.0,2010.0,0.3333333333333333,Rams,0.3333333333333333,1.6666666666666667,1.0,Seahawks,243.33333333333331,16.333333333333332,11.666666666666664,DST,133.66666666666666,1.6666666666666667,0.0,377.0,0.0,0.3333333333333333
4,66.75,0.0,1.0,1.0,Olindo Mare,Bears,5.25,K,6,2.25,2.25,2010.0,0.5,Bears,0.2,1.4,1.4,Seahawks,216.6,14.8,14.2,DST,78.6,1.8,0.0,295.2,0.2,0.6
5,90.0,0.0,0.8,0.8,Olindo Mare,Cardinals,4.8,K,7,2.4,2.4,2010.0,0.6,Cardinals,0.2,0.8,1.4,Seahawks,241.2,27.6,13.6,DST,140.8,1.6,0.0,382.0,0.8,0.6
6,106.33333333333331,0.16666666666666666,1.5,1.5,Olindo Mare,Raiders,7.0,K,8,2.1666666666666665,2.1666666666666665,2010.0,0.5,Raiders,0.2857142857142857,1.1428571428571428,0.42857142857142855,Seahawks,192.28571428571428,23.57142857142857,10.857142857142858,DST,138.85714285714286,2.2857142857142856,0.14285714285714285,331.14285714285717,0.42857142857142855,0.5714285714285714
7,125.42857142857143,0.14285714285714285,1.7142857142857142,1.4285714285714286,Olindo Mare,Giants,6.428571428571429,K,9,1.8571428571428568,1.8571428571428568,2010.0,0.5714285714285714,Giants,0.0,1.2857142857142858,1.0,Seahawks,177.85714285714286,21.857142857142854,11.571428571428573,DST,85.42857142857143,3.4285714285714284,0.0,263.2857142857143,0.0,0.42857142857142855
8,143.0,0.125,1.5,1.25,Olindo Mare,Cardinals,5.75,K,10,1.75,1.75,2010.0,0.5,Cardinals,0.25,1.0,1.125,Seahawks,255.5,28.125,14.0,DST,135.25,2.25,0.0,390.75,0.875,0.625
9,157.22222222222226,0.1111111111111111,2.0,1.6666666666666667,Olindo Mare,Saints,7.111111111111112,K,11,1.8888888888888888,1.8888888888888888,2010.0,0.5555555555555556,Saints,0.1111111111111111,0.7777777777777778,0.6666666666666666,Seahawks,166.33333333333334,16.77777777777778,10.555555555555557,DST,110.66666666666669,2.1111111111111107,0.1111111111111111,277.0,0.1111111111111111,0.4444444444444444
10,171.5,0.1,2.2,1.9,Olindo Mare,Chiefs,7.7,K,12,1.8,1.8,2010.0,0.6,Chiefs,0.0,0.5,0.7,Seahawks,244.3,20.7,10.1,DST,104.1,2.1,0.0,348.4,0.3,0.5
11,187.72727272727272,0.09090909090909093,2.090909090909091,1.818181818181818,Olindo Mare,Panthers,7.545454545454546,K,13,1.9090909090909087,1.9090909090909087,2010.0,0.5454545454545454,Panthers,0.09090909090909093,0.7272727272727273,1.181818181818182,Seahawks,205.63636363636363,25.09090909090909,8.363636363636363,DST,130.54545454545453,1.6363636363636365,0.09090909090909093,336.1818181818182,0.09090909090909093,0.4545454545454545
12,203.33333333333331,0.08333333333333333,2.083333333333333,1.75,Olindo Mare,49ers,7.5,K,14,2.083333333333333,2.083333333333333,2010.0,0.5,49ers,0.08333333333333333,0.4166666666666667,0.75,Seahawks,223.16666666666663,21.58333333333333,8.5,DST,101.41666666666669,2.25,0.0,324.5833333333333,0.16666666666666666,0.5
13,219.9230769230769,0.07692307692307693,2.0,1.6153846153846154,Olindo Mare,Falcons,7.153846153846153,K,15,2.1538461538461537,2.1538461538461537,2010.0,0.5384615384615384,Falcons,0.0,0.5384615384615384,1.3076923076923077,Seahawks,233.23076923076923,18.69230769230769,9.692307692307693,DST,107.23076923076924,1.9230769230769231,0.0,340.46153846153845,0.15384615384615385,0.5384615384615384
