,Year,Week,Name,Fumble TD,Fumbles Lost,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Away Games
1,2011,1,Ray Rice,0,0,Steelers,0,0,0,0,0,0,26.0,RB,0,1,42,4,0,19,1,107,0
102,2011,2,Ray Rice,0,0,Titans,0,0,0,0,0,0,15.0,RB,0,1,53,5,0,13,0,43,1
189,2011,3,Ray Rice,0,0,Rams,0,0,0,0,0,0,16.0,RB,0,0,83,5,0,9,0,81,1
279,2011,4,Ray Rice,0,0,Jets,0,0,0,0,0,0,18.0,RB,0,0,64,2,0,25,1,66,0
444,2011,6,Ray Rice,0,0,Texans,0,0,0,0,0,0,16.0,RB,0,0,60,5,0,23,0,101,0
542,2011,7,Ray Rice,0,1,Jaguars,0,0,0,0,0,0,4.0,RB,0,0,35,5,0,8,0,28,1
582,2011,8,Ray Rice,0,0,Cardinals,0,0,0,0,0,0,27.0,RB,0,0,36,7,0,18,3,63,0
661,2011,9,Ray Rice,0,0,Steelers,0,0,0,0,0,0,14.0,RB,0,0,43,5,0,18,1,43,1
733,2011,10,Ray Rice,0,0,Seahawks,0,1,1,0,1,1,13.0,RB,0,0,54,8,0,5,0,27,1
812,2011,11,Ray Rice,0,0,Bengals,0,0,0,0,0,0,26.0,RB,0,0,43,5,0,20,2,104,0
919,2011,12,Ray Rice,0,0,49ers,0,0,0,0,0,0,7.0,RB,0,0,24,3,0,21,0,59,0
985,2011,13,Ray Rice,0,0,Browns,0,0,0,0,0,0,27.0,RB,0,0,10,2,0,29,1,204,1
1083,2011,14,Ray Rice,0,1,Colts,0,0,0,0,0,0,19.0,RB,0,0,46,6,0,26,1,103,0
1192,2011,15,Ray Rice,0,0,Chargers,0,0,0,0,0,0,10.0,RB,0,0,55,9,0,10,0,57,1
1265,2011,16,Ray Rice,0,0,Browns,0,0,0,0,0,0,18.0,RB,0,1,48,3,0,23,0,87,0
1350,2011,17,Ray Rice,0,0,Bengals,0,0,0,0,0,0,31.0,RB,0,0,8,2,0,24,2,191,1
2853,2010,1,Ray Rice,0,0,Jets,0,0,0,0,0,0,5.0,RB,0,0,19,2,0,21,0,43,1
2922,2010,2,Ray Rice,0,0,Bengals,0,0,0,0,0,0,11.0,RB,0,0,30,4,0,16,0,87,1
3029,2010,3,Ray Rice,0,0,Browns,0,0,0,0,0,0,9.0,RB,0,0,16,4,0,15,0,80,0
3146,2010,4,Ray Rice,0,0,Steelers,0,0,0,0,0,0,2.0,RB,0,0,9,1,0,8,0,20,1
3180,2010,5,Ray Rice,0,0,Broncos,0,0,0,0,0,0,27.0,RB,0,0,26,4,0,27,2,133,0
3271,2010,6,Ray Rice,0,0,Patriots,0,0,0,0,0,0,11.0,RB,0,0,38,8,0,28,0,88,1
