,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
3149,17.0,0.0,1.0,1.0,Chris Boswell,Redskins,8.0,K,1,5.0,5.0,2016.0,1.0
3185,17.0,0.0,1.0,1.0,Chris Boswell,Bengals,8.0,K,2,5.0,5.0,2016.0,1.0
3224,35.0,0.0,1.0,1.0,Chris Boswell,Eagles,7.0,K,3,4.0,4.0,2016.0,0.5
3250,54.0,0.0,1.3333333333333333,1.0,Chris Boswell,Chiefs,5.666666666666667,K,4,2.6666666666666665,2.6666666666666665,2016.0,0.6666666666666666
3274,70.0,0.0,1.0,0.75,Chris Boswell,Jets,5.5,K,5,3.25,3.25,2016.0,0.5
3317,84.4,0.0,1.0,0.8,Chris Boswell,Dolphins,5.8,K,6,3.4,3.4,2016.0,0.4
3324,101.16666666666667,0.0,0.8333333333333334,0.6666666666666666,Chris Boswell,Patriots,5.0,K,7,3.0,3.0,2016.0,0.5
3403,114.14285714285714,0.0,1.4285714285714286,1.0,Chris Boswell,Ravens,5.714285714285714,K,9,2.7142857142857144,2.7142857142857144,2016.0,0.42857142857142855
3426,133.75,0.0,1.25,0.875,Chris Boswell,Cowboys,5.25,K,10,2.625,2.625,2016.0,0.5
3437,151.55555555555554,0.0,1.4444444444444444,1.0,Chris Boswell,Browns,5.333333333333333,K,11,2.3333333333333335,2.3333333333333335,2016.0,0.4444444444444444
3483,166.9,0.0,1.6,1.2,Chris Boswell,Colts,5.8,K,12,2.2,2.2,2016.0,0.5
3537,183.63636363636363,0.0,1.4545454545454546,1.0909090909090908,Chris Boswell,Bills,5.636363636363637,K,14,2.3636363636363638,2.3636363636363638,2016.0,0.5454545454545454
3561,202.08333333333334,0.0,1.5,1.1666666666666667,Chris Boswell,Bengals,5.916666666666667,K,15,2.4166666666666665,2.4166666666666665,2016.0,0.5833333333333334
3610,219.53846153846155,0.0,1.8461538461538463,1.5384615384615385,Chris Boswell,Ravens,6.846153846153846,K,16,2.230769230769231,2.230769230769231,2016.0,0.6153846153846154
3658,238.0,0.0,1.7857142857142858,1.5,Chris Boswell,Browns,6.857142857142857,K,17,2.357142857142857,2.357142857142857,2016.0,0.5714285714285714
