,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
19,2016,1,Patriots,0,0,0,Cardinals,252,21,4.0,DST,92,3.0,0,344,0,1
50,2016,2,Patriots,0,2,2,Dolphins,387,24,9.0,DST,70,0.0,0,457,0,0
68,2016,3,Patriots,0,2,1,Texans,175,0,18.0,DST,109,2.0,0,284,0,0
113,2016,4,Patriots,0,0,0,Bills,244,16,6.0,DST,134,2.0,0,378,0,0
131,2016,5,Patriots,0,0,1,Browns,235,13,13.0,DST,27,2.0,1,262,0,1
165,2016,6,Patriots,0,0,0,Bengals,237,17,8.0,DST,120,2.0,1,357,0,0
203,2016,7,Patriots,0,0,1,Steelers,281,16,6.0,DST,94,0.0,0,375,0,1
235,2016,8,Patriots,0,0,0,Bills,209,25,3.0,DST,167,2.0,0,376,0,1
287,2016,10,Patriots,1,0,0,Seahawks,324,31,5.0,DST,96,3.0,0,420,0,0
306,2016,11,Patriots,0,0,0,49ers,177,17,9.0,DST,122,5.0,0,299,0,1
330,2016,12,Patriots,1,2,0,Jets,269,17,11.0,DST,64,1.0,0,333,0,1
357,2016,13,Patriots,0,0,2,LA,126,10,15.0,DST,36,4.0,0,162,0,0
400,2016,14,Patriots,1,0,1,Ravens,306,23,9.0,DST,42,2.0,1,348,0,0
418,2016,15,Patriots,0,2,1,Broncos,251,3,20.0,DST,58,4.0,0,309,0,1
448,2016,16,Patriots,0,1,3,Jets,128,3,20.0,DST,111,2.0,0,239,0,0
496,2016,17,Patriots,0,1,1,Dolphins,205,14,8.0,DST,75,0.0,0,280,0,1
537,2013,1,Patriots,0,2,0,Bills,150,21,5.0,DST,136,0.0,0,286,0,1
546,2013,2,Patriots,0,1,3,Jets,189,10,19.0,DST,129,4.0,0,318,0,0
583,2013,3,Patriots,0,0,1,Buccaneers,226,3,15.0,DST,97,3.0,0,323,0,0
631,2013,4,Patriots,0,0,1,Falcons,399,23,5.0,DST,58,2.0,0,457,0,1
645,2013,5,Patriots,0,1,1,Bengals,179,13,15.0,DST,162,4.0,0,341,0,1
688,2013,6,Patriots,0,1,1,Saints,230,27,6.0,DST,131,1.0,0,361,0,0
706,2013,7,Patriots,0,0,1,Jets,206,30,12.0,DST,177,4.0,0,383,1,1
729,2013,8,Patriots,1,1,2,Dolphins,145,17,18.0,DST,156,6.0,0,301,0,0
759,2013,9,Patriots,0,1,2,Steelers,371,31,11.0,DST,108,5.0,0,479,0,0
827,2013,11,Patriots,0,0,0,Panthers,197,24,4.0,DST,103,3.0,0,300,0,1
848,2013,12,Patriots,0,3,1,Broncos,132,31,10.0,DST,280,2.0,0,412,0,0
892,2013,13,Patriots,0,0,1,Texans,264,31,3.0,DST,121,1.0,0,385,0,1
922,2013,14,Patriots,0,0,0,Browns,386,26,2.0,DST,108,1.0,0,494,0,0
945,2013,15,Patriots,0,1,0,Dolphins,289,24,7.0,DST,89,4.0,0,378,0,1
960,2013,16,Patriots,0,1,3,Ravens,237,7,31.0,DST,121,4.0,0,358,2,1
1009,2013,17,Patriots,0,0,0,Bills,224,20,8.0,DST,169,4.0,0,393,0,0
1039,2014,1,Patriots,0,2,1,Dolphins,169,33,7.0,DST,191,1.0,0,360,0,1
1056,2014,2,Patriots,1,0,4,Min,163,7,29.0,DST,54,6.0,0,217,1,1
1102,2014,3,Patriots,0,0,1,Raiders,174,9,9.0,DST,67,0.0,0,241,0,0
