,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
2241,150.0,0.0,1.0,1.0,Chris Boswell,Chargers,6.0,K,5,3.0,3.0,2015.0,1.0
2249,150.0,0.0,1.0,1.0,Chris Boswell,Cardinals,6.0,K,6,3.0,3.0,2015.0,1.0
2293,154.0,0.5,2.5,2.5,Chris Boswell,Chiefs,10.5,K,7,2.0,2.0,2015.0,0.5
2330,170.0,0.3333333333333333,2.3333333333333335,2.3333333333333335,Chris Boswell,Bengals,9.333333333333334,K,8,1.6666666666666667,1.6666666666666667,2015.0,0.6666666666666666
2337,187.25,0.25,2.0,2.0,Chris Boswell,Raiders,8.0,K,9,1.5,1.5,2015.0,0.5
2368,199.0,0.2,2.4,2.2,Chris Boswell,Browns,8.8,K,10,1.8,1.8,2015.0,0.4
2422,212.0,0.16666666666666666,2.5,2.3333333333333335,Chris Boswell,Seahawks,9.0,K,12,1.8333333333333333,1.6666666666666667,2015.0,0.3333333333333333
2451,229.0,0.14285714285714285,2.5714285714285716,2.4285714285714284,Chris Boswell,Colts,9.142857142857142,K,13,1.7142857142857142,1.5714285714285714,2015.0,0.42857142857142855
2482,245.375,0.25,2.75,2.5,Chris Boswell,Bengals,9.875,K,14,2.0,1.875,2015.0,0.375
2522,261.55555555555554,0.2222222222222222,2.888888888888889,2.6666666666666665,Chris Boswell,Broncos,10.444444444444445,K,15,2.111111111111111,2.0,2015.0,0.4444444444444444
2570,278.5,0.2,2.8,2.6,Chris Boswell,Ravens,10.4,K,16,2.3,2.2,2015.0,0.4
2595,296.72727272727275,0.18181818181818182,2.6363636363636362,2.4545454545454546,Chris Boswell,Browns,9.909090909090908,K,17,2.272727272727273,2.1818181818181817,2015.0,0.45454545454545453
