,Year,Week,Name,Fumble TD,Fumbles Lost,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Away Games
18,2013,1,E.J. Manuel,0,0,Patriots,0,27,18,0,2,150,20.0,QB,0,0,0,0,0,3,0,23,0
50,2013,2,E.J. Manuel,0,1,Panthers,1,39,27,1,1,296,17.0,QB,0,0,0,0,0,4,0,13,0
79,2013,3,E.J. Manuel,0,0,Jets,1,42,19,0,1,243,21.0,QB,0,0,0,0,0,6,0,40,1
132,2013,4,E.J. Manuel,0,1,Ravens,0,22,10,2,1,167,7.0,QB,0,0,0,0,0,11,0,1,0
166,2013,5,E.J. Manuel,0,0,Browns,0,20,11,0,0,129,6.0,QB,0,0,0,0,0,1,0,14,1
323,2013,10,E.J. Manuel,0,0,Steelers,0,39,22,1,1,155,11.0,QB,0,0,0,0,0,2,0,17,1
345,2013,11,E.J. Manuel,0,0,Jets,0,28,20,0,2,245,21.0,QB,0,0,0,0,0,7,0,9,0
418,2013,13,E.J. Manuel,0,0,Falcons,0,32,18,0,1,210,20.0,QB,0,0,0,0,0,4,1,3,0
475,2013,14,E.J. Manuel,0,0,Buccaneers,0,33,18,4,0,184,1.0,QB,0,0,0,0,0,5,0,29,1
486,2013,15,E.J. Manuel,0,1,Jaguars,0,24,17,1,2,193,25.0,QB,0,0,0,0,0,10,1,37,1
696,2015,3,E.J. Manuel,0,0,Dolphins,0,0,0,0,0,0,0.0,QB,0,0,0,0,0,1,0,-2,1
773,2015,6,E.J. Manuel,0,0,Bengals,0,42,28,1,1,263,22.0,QB,0,0,0,0,0,6,1,22,0
804,2015,7,E.J. Manuel,0,1,Jaguars,0,42,24,2,2,298,21.0,QB,0,0,0,0,0,8,0,38,1
1102,2015,15,E.J. Manuel,0,0,Redskins,0,0,0,0,0,0,0.0,QB,0,0,0,0,0,2,0,6,1
1811,2014,1,E.J. Manuel,0,0,Bears,0,22,16,1,1,173,17.0,QB,0,0,0,0,0,6,1,19,1
1847,2014,2,E.J. Manuel,0,0,Dolphins,0,26,16,0,1,202,14.0,QB,0,0,0,0,0,4,0,6,0
1880,2014,3,E.J. Manuel,0,0,Chargers,0,39,23,0,1,238,17.0,QB,0,0,0,0,0,5,0,24,0
1919,2014,4,E.J. Manuel,0,0,Texans,0,44,21,2,2,225,17.0,QB,0,0,0,0,0,1,0,3,1
3666,2016,2,E.J. Manuel,0,0,Jets,0,1,1,0,0,10,0.0,QB,0,0,0,0,0,2,0,2,0
3799,2016,6,E.J. Manuel,0,0,49ers,0,2,0,0,0,0,1.0,QB,0,0,0,0,0,3,0,11,0
3863,2016,8,E.J. Manuel,0,0,Patriots,1,2,1,0,0,35,3.0,QB,0,0,0,0,0,0,0,0,0
4103,2016,15,E.J. Manuel,0,0,Browns,0,1,0,0,0,0,0.0,QB,0,0,0,0,0,1,0,1,0
4176,2016,17,E.J. Manuel,0,1,Jets,0,20,9,0,0,86,2.0,QB,0,0,0,0,0,2,0,8,1
