,Year,Week,Name,Fumble TD,Fumbles Lost,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Away Games
1440,2016,1,Spencer Ware,0,0,Chargers,0,0,0,0,0,0,25.0,RB,0,0,129,7,0,11,1,70,0
1545,2016,2,Spencer Ware,0,1,Texans,0,0,0,0,0,0,8.0,RB,0,0,48,2,0,10,0,57,1
1646,2016,3,Spencer Ware,0,1,Jets,0,0,0,0,0,0,6.0,RB,0,0,8,1,0,20,0,75,0
1725,2016,4,Spencer Ware,0,1,Steelers,0,0,0,0,0,0,8.0,RB,0,0,14,1,0,13,0,82,1
1861,2016,6,Spencer Ware,0,0,Raiders,0,0,0,0,0,0,22.0,RB,0,0,32,2,0,24,1,131,1
1943,2016,7,Spencer Ware,0,0,Saints,0,0,0,0,0,0,18.0,RB,0,1,54,2,0,17,0,77,0
2062,2016,8,Spencer Ware,0,0,Colts,0,0,0,0,0,0,3.0,RB,0,0,28,2,0,7,0,19,1
2186,2016,10,Spencer Ware,0,0,Panthers,0,0,0,0,0,0,7.0,RB,0,0,11,3,0,13,0,61,1
2264,2016,11,Spencer Ware,0,0,Buccaneers,0,0,0,0,0,0,7.0,RB,0,0,16,2,0,17,0,69,0
2325,2016,12,Spencer Ware,0,0,Broncos,0,0,0,0,0,0,9.0,RB,0,0,32,2,0,17,0,64,1
2406,2016,13,Spencer Ware,0,0,Falcons,0,0,0,0,0,0,16.0,RB,0,1,23,3,0,14,1,29,1
2512,2016,14,Spencer Ware,0,0,Raiders,0,0,0,0,0,0,5.0,RB,0,0,7,1,0,20,0,56,0
2590,2016,15,Spencer Ware,0,0,Titans,0,0,0,0,0,0,8.0,RB,0,0,25,3,0,18,0,69,0
2674,2016,16,Spencer Ware,0,0,Broncos,0,0,0,0,0,0,8.0,RB,0,0,20,2,0,13,0,62,0
4865,2015,7,Spencer Ware,0,0,Steelers,0,0,0,0,0,0,0.0,RB,0,0,0,0,0,2,0,8,0
4904,2015,8,Spencer Ware,0,0,Lions,0,0,0,0,0,0,7.0,RB,0,0,0,0,0,2,1,12,0
5084,2015,10,Spencer Ware,0,0,Broncos,0,0,0,0,0,0,0.0,RB,0,0,0,0,0,2,0,4,1
5100,2015,11,Spencer Ware,0,0,Chargers,0,0,0,0,0,0,21.0,RB,0,0,5,1,0,11,2,96,1
5176,2015,12,Spencer Ware,0,0,Bills,0,0,0,0,0,0,17.0,RB,0,0,1,3,0,19,1,114,0
5286,2015,13,Spencer Ware,0,0,Raiders,0,0,0,0,0,0,8.0,RB,0,0,-1,2,0,7,1,26,1
5386,2015,14,Spencer Ware,0,0,Chargers,0,0,0,0,0,0,5.0,RB,0,0,0,0,0,8,0,52,0
5594,2015,16,Spencer Ware,0,0,Browns,0,0,0,0,0,0,1.0,RB,0,0,0,0,0,5,0,15,0
5626,2015,17,Spencer Ware,0,0,Raiders,0,0,0,0,0,0,13.0,RB,0,0,0,0,0,16,1,76,0
5842,2013,2,Spencer Ware,0,0,49ers,0,0,0,0,0,0,1.0,RB,0,0,0,0,0,3,0,10,0
