,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
2572,2010.0,1,Packers,0.0,1.0,0.0,Eagles,171.0,20.0,12.0,DST,149.0,6.0,0.0,320.0,0.0,1.0
2599,2010.0,2,Packers,0.0,1.0,0.0,Bills,171.0,20.0,12.0,DST,149.0,6.0,0.0,320.0,0.0,1.0
2640,2010.0,3,Packers,0.0,0.5,1.0,Bears,116.5,13.5,13.5,DST,136.5,5.0,0.0,253.0,0.0,0.5
2661,2010.0,4,Packers,0.0,0.3333333333333333,1.0,Lions,144.0,15.666666666666666,12.0,DST,116.66666666666667,4.333333333333333,0.0,260.6666666666667,0.0,0.6666666666666666
2696,2010.0,5,Packers,0.0,0.5,1.25,Redskins,185.0,18.25,13.0,DST,118.25,4.0,0.0,303.25,0.25,0.5
2734,2010.0,6,Packers,0.0,0.4,1.2,Dolphins,212.4,17.8,12.6,DST,104.8,4.2,0.0,317.2,0.2,0.6
2748,2010.0,7,Packers,0.0,0.3333333333333333,1.1666666666666667,Min,215.5,18.666666666666668,11.0,DST,112.33333333333333,3.5,0.0,327.8333333333333,0.16666666666666666,0.5
2771,2010.0,8,Packers,0.0,0.2857142857142857,1.4285714285714286,Jets,214.14285714285714,19.428571428571427,11.428571428571429,DST,124.28571428571429,3.142857142857143,0.0,338.42857142857144,0.2857142857142857,0.42857142857142855
2794,2010.0,9,Packers,0.0,0.375,1.5,Cowboys,217.5,17.0,12.25,DST,123.625,3.0,0.0,341.125,0.25,0.5
2854,2010.0,11,Packers,0.0,0.5555555555555556,1.5555555555555556,Min,211.77777777777777,15.88888888888889,14.333333333333334,DST,114.22222222222223,3.111111111111111,0.0,326.0,0.4444444444444444,0.4444444444444444
2903,2010.0,12,Packers,0.0,0.6,1.5,Falcons,211.3,14.6,14.4,DST,112.1,2.9,0.0,323.4,0.4,0.5
2927,2010.0,13,Packers,0.0,0.5454545454545454,1.3636363636363635,49ers,208.1818181818182,15.090909090909092,13.636363636363637,DST,112.54545454545455,2.8181818181818183,0.0,320.72727272727275,0.36363636363636365,0.5454545454545454
2957,2010.0,14,Packers,0.0,0.5,1.3333333333333333,Lions,205.16666666666666,15.166666666666666,13.333333333333334,DST,111.25,2.9166666666666665,0.0,316.4166666666667,0.3333333333333333,0.5
3000,2010.0,15,Packers,0.0,0.46153846153846156,1.3846153846153846,Patriots,196.76923076923077,14.538461538461538,13.307692307692308,DST,117.3076923076923,2.8461538461538463,0.0,314.0769230769231,0.3076923076923077,0.5384615384615384
3012,2010.0,16,Packers,0.0,0.42857142857142855,1.2857142857142858,Giants,192.42857142857142,15.714285714285714,12.571428571428571,DST,117.0,2.857142857142857,0.0,309.42857142857144,0.2857142857142857,0.5714285714285714
3046,2010.0,17,Packers,0.0,0.5333333333333333,1.4666666666666666,Bears,199.33333333333334,15.8,12.866666666666667,DST,115.2,2.7333333333333334,0.0,314.53333333333336,0.26666666666666666,0.5333333333333333
