,Unnamed: 0.1_x,Unnamed: 0.1.1_x,Fumble TD,Fumbles Lost,Name,Opponent_x,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points_x,Position_x,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year,Unnamed: 0.1_y,Unnamed: 0.1.1_y,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Team,Total Yards,Touchdowns
0,64,64,0,0,Cole Beasley,Cowboys,0,0,0,0,0,0,3.0,WR,0,0,32,3,0,0,0,0,1,2017,7,7,0,0,1,Giants,198,3,15.0,DST,35,3.0,0,Cowboys,233,0
1,168,168,0,0,Cole Beasley,Broncos,0,0,0,0,0,0,3.0,WR,0,0,33,4,0,0,0,0,2,2017,33,33,0,0,2,Cowboys,228,17,16.0,DST,40,2.0,0,Broncos,268,1
2,338,338,0,0,Cole Beasley,Cardinals,0,0,0,0,0,0,0.0,WR,0,0,4,1,0,0,0,0,3,2017,89,89,0,0,0,Cowboys,174,28,1.0,DST,99,1.0,0,Cardinals,273,0
3,442,442,0,0,Cole Beasley,Cowboys,0,0,0,0,0,0,1.0,WR,0,0,17,3,0,0,0,0,4,2017,124,124,0,0,0,Rams,244,35,1.0,DST,168,1.0,0,Cowboys,412,0
4,465,465,0,0,Cole Beasley,Cowboys,0,0,0,0,0,0,14.0,WR,0,2,23,4,0,0,0,0,5,2017,145,145,0,1,0,Packers,182,35,6.0,DST,160,4.0,0,Cowboys,342,0
5,739,739,0,0,Cole Beasley,49ers,0,0,0,0,0,0,2.0,WR,0,0,24,1,0,0,0,0,7,2017,211,211,0,0,0,Cowboys,236,40,0.0,DST,265,0.0,0,49ers,501,0
6,860,860,0,0,Cole Beasley,Redskins,0,0,0,0,0,0,0.0,WR,0,0,8,2,0,0,0,0,8,2017,235,235,0,1,0,Cowboys,138,33,4.0,DST,169,2.0,0,Redskins,307,0
7,871,871,0,0,Cole Beasley,Cowboys,0,0,0,0,0,0,14.0,WR,0,2,24,4,0,0,0,0,9,2017,251,251,0,0,1,Chiefs,255,17,8.0,DST,68,2.0,0,Cowboys,323,0
8,1039,1039,0,0,Cole Beasley,Falcons,0,0,0,0,0,0,2.0,WR,0,0,23,2,0,0,0,0,10,2017,264,264,0,2,0,Cowboys,126,7,19.0,DST,107,8.0,0,Falcons,233,0
9,1170,1170,0,0,Cole Beasley,Cowboys,0,0,0,0,0,0,0.0,WR,0,0,7,2,0,0,0,0,11,2017,319,319,0,0,0,Eagles,168,37,0.0,DST,215,0.0,0,Cowboys,383,0
10,1270,1270,0,0,Cole Beasley,Cowboys,0,0,0,0,0,0,1.0,WR,0,0,19,2,0,0,0,0,12,2017,351,351,0,0,0,Chargers,434,28,0.0,DST,81,0.0,0,Cowboys,515,0
11,1385,1385,0,0,Cole Beasley,Cowboys,0,0,0,0,0,0,1.0,WR,0,0,14,2,0,0,0,0,13,2017,354,354,0,2,2,Redskins,224,14,22.0,DST,56,4.0,0,Cowboys,280,1
