,Unnamed: 0.1_x,Unnamed: 0.1.1_x,Fumble TD,Fumbles Lost,Name,Opponent_x,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points_x,Position_x,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year,Unnamed: 0.1_y,Unnamed: 0.1.1_y,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Team,Total Yards,Touchdowns
0,31,31.0,0.0,1.0,Christian McCaffrey,49ers,0.0,0.0,0.0,0.0,0.0,0.0,6.0,RB,0.0,0.0,38.0,5.0,0.0,13.0,0.0,47.0,1,2017.0,22,22.0,0.0,1.0,1.0,Panthers,171.0,23.0,5.0,DST,116.0,0.0,0.0,49ers,287.0,0.0
1,122,31.0,0.0,1.0,Christian McCaffrey,Panthers,0.0,0.0,0.0,0.0,0.0,0.0,6.0,RB,0.0,0.0,38.0,5.0,0.0,13.0,0.0,47.0,2,2017.0,38,5.0,0.0,1.0,1.0,Bills,166.0,3.0,18.0,DST,51.0,4.0,0.0,Panthers,217.0,0.0
2,186,76.5,0.0,0.5,Christian McCaffrey,Panthers,0.0,0.0,0.0,0.0,0.0,0.0,5.0,RB,0.0,0.0,36.0,4.5,0.0,10.5,0.0,28.5,3,2017.0,90,21.5,0.0,0.5,0.5,Saints,136.5,3.0,15.5,DST,60.0,3.5,0.0,Panthers,196.5,0.0
3,300,113.0,0.0,0.3333333333333333,Christian McCaffrey,Patriots,0.0,0.0,0.0,0.0,0.0,0.0,7.0,RB,0.0,0.0,57.66666666666666,6.0,0.0,8.333333333333334,0.0,24.33333333333333,4,2017.0,112,50.33333333333334,0.0,0.3333333333333333,0.6666666666666666,Panthers,330.6666666666667,31.66666666666667,5.333333333333333,DST,130.33333333333334,2.0,0.0,Patriots,461.0,0.0
4,373,159.75,0.0,0.25,Christian McCaffrey,Lions,0.0,0.0,0.0,0.0,0.0,0.0,6.25,RB,0.0,0.0,51.5,5.5,0.0,7.75,0.0,22.25,5,2017.0,148,51.5,0.0,1.0,1.75,Panthers,236.25,17.5,16.25,DST,86.25,2.5,0.0,Lions,322.5,0.75
5,450,202.4,0.0,0.2,Christian McCaffrey,Panthers,0.0,0.0,0.0,0.0,0.0,0.0,6.8,RB,0.0,0.2,47.4,5.4,0.0,6.8,0.0,19.2,6,2017.0,178,78.6,0.0,0.4,0.2,Eagles,194.2,18.8,8.8,DST,79.8,3.4,0.0,Panthers,274.0,0.0
6,545,243.66666666666663,0.0,0.16666666666666666,Christian McCaffrey,Bears,0.0,0.0,0.0,0.0,0.0,0.0,7.5,RB,0.0,0.3333333333333333,48.83333333333334,6.166666666666668,0.0,6.333333333333332,0.0,17.333333333333332,7,2017.0,182,94.83333333333331,0.16666666666666666,0.6666666666666666,0.3333333333333333,Panthers,198.33333333333331,24.66666666666667,8.0,DST,104.33333333333331,2.6666666666666665,0.16666666666666666,Bears,302.6666666666667,0.16666666666666666
7,630,286.7142857142857,0.0,0.14285714285714285,Christian McCaffrey,Buccaneers,0.0,0.0,0.0,0.0,0.0,0.0,7.0,RB,0.0,0.2857142857142857,47.0,6.2857142857142865,0.0,6.428571428571429,0.0,16.285714285714285,8,2017.0,229,126.0,0.0,0.8333333333333334,0.6666666666666666,Panthers,294.8333333333333,25.16666666666667,8.166666666666666,DST,113.66666666666669,1.1666666666666667,0.0,Buccaneers,408.5,0.3333333333333333
8,668,329.625,0.0,0.125,Christian McCaffrey,Panthers,0.0,0.0,0.0,0.0,0.0,0.0,6.625,RB,0.0,0.25,47.25,6.125,0.0,6.125,0.0,14.625,9,2017.0,250,122.125,0.125,0.5,0.375,Falcons,182.375,17.75,9.75,DST,81.625,3.375,0.0,Panthers,264.0,0.0
9,739,367.22222222222223,0.0,0.1111111111111111,Christian McCaffrey,Panthers,0.0,0.0,0.0,0.0,0.0,0.0,7.4444444444444455,RB,0.0,0.2222222222222222,45.111111111111114,6.0,0.0,7.111111111111112,0.1111111111111111,20.33333333333333,10,2017.0,286,136.33333333333334,0.1111111111111111,0.4444444444444444,0.4444444444444444,Dolphins,195.66666666666663,17.666666666666668,9.555555555555557,DST,78.44444444444444,3.2222222222222223,0.0,Panthers,274.1111111111111,0.0
10,916,404.4,0.0,0.1,Christian McCaffrey,Jets,0.0,0.0,0.0,0.0,0.0,0.0,8.3,RB,0.0,0.3,43.3,5.7,0.0,6.9,0.2,20.6,12,2017.0,346,151.7,0.0,0.7,1.0,Panthers,229.0,22.2,7.9,DST,117.9,1.9,0.0,Jets,346.9,0.0
11,995,450.9090909090909,0.0,0.09090909090909093,Christian McCaffrey,Saints,0.0,0.0,0.0,0.0,0.0,0.0,8.363636363636363,RB,0.0,0.2727272727272727,42.54545454545455,5.363636363636363,0.0,6.909090909090909,0.18181818181818185,24.363636363636363,13,2017.0,372,180.54545454545453,0.09090909090909093,0.2727272727272727,1.0,Panthers,221.8181818181818,20.181818181818183,11.636363636363635,DST,112.9090909090909,2.8181818181818183,0.0,Saints,334.72727272727275,0.3636363636363637
