,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
1070,28.0,0.0,2.0,0.0,Garrett Hartley,Min,2.0,K,1,2.0,2.0,2010.0,0.0
1080,28.0,0.0,2.0,0.0,Garrett Hartley,49ers,2.0,K,2,2.0,2.0,2010.0,0.0
1132,33.0,0.0,2.5,1.5,Garrett Hartley,Falcons,6.5,K,3,2.0,2.0,2010.0,0.5
1213,52.0,0.0,2.3333333333333335,1.3333333333333333,Garrett Hartley,Buccaneers,6.333333333333333,K,6,2.3333333333333335,2.3333333333333335,2010.0,0.3333333333333333
1252,81.75,0.0,2.25,1.25,Garrett Hartley,Browns,6.5,K,7,2.75,2.75,2010.0,0.5
1264,107.4,0.0,2.0,1.2,Garrett Hartley,Steelers,6.2,K,8,2.6,2.6,2010.0,0.4
1293,126.5,0.0,2.0,1.3333333333333333,Garrett Hartley,Panthers,6.5,K,9,2.5,2.5,2010.0,0.3333333333333333
1366,144.28571428571428,0.0,2.0,1.4285714285714286,Garrett Hartley,Seahawks,7.0,K,11,2.7142857142857144,2.7142857142857144,2010.0,0.42857142857142855
1374,166.75,0.0,1.875,1.25,Garrett Hartley,Cowboys,6.625,K,12,2.875,2.875,2010.0,0.375
1409,185.11111111111111,0.1111111111111111,2.0,1.4444444444444444,Garrett Hartley,Bengals,7.444444444444445,K,13,2.888888888888889,2.888888888888889,2010.0,0.4444444444444444
1450,203.3,0.1,2.0,1.5,Garrett Hartley,Rams,7.7,K,14,3.0,3.0,2010.0,0.5
1489,221.9090909090909,0.09090909090909091,1.9090909090909092,1.4545454545454546,Garrett Hartley,Ravens,7.636363636363637,K,15,3.090909090909091,3.090909090909091,2010.0,0.45454545454545453
1518,240.66666666666666,0.08333333333333333,1.8333333333333333,1.4166666666666667,Garrett Hartley,Falcons,7.5,K,16,3.0833333333333335,3.0833333333333335,2010.0,0.5
1545,258.7692307692308,0.15384615384615385,1.7692307692307692,1.3846153846153846,Garrett Hartley,Buccaneers,7.461538461538462,K,17,3.0,3.0,2010.0,0.5384615384615384
2631,22.0,0.0,1.0,1.0,Garrett Hartley,Redskins,6.0,K,1,3.0,3.0,2012.0,0.0
2650,22.0,0.0,1.0,1.0,Garrett Hartley,Panthers,6.0,K,2,3.0,3.0,2012.0,0.0
2698,31.5,0.5,1.5,1.5,Garrett Hartley,Chiefs,8.5,K,3,3.0,3.0,2012.0,0.5
2719,50.666666666666664,0.3333333333333333,1.6666666666666667,1.3333333333333333,Garrett Hartley,Packers,7.666666666666667,K,4,3.0,3.0,2012.0,0.3333333333333333
2751,65.5,0.25,2.0,1.5,Garrett Hartley,Chargers,8.0,K,5,3.0,3.0,2012.0,0.5
2815,80.8,0.2,1.8,1.4,Garrett Hartley,Buccaneers,7.8,K,7,3.2,3.2,2012.0,0.4
