,Unnamed: 0.1,50+,FGA,FGM,Name,Opponent_x,Points_x,Position_x,Week,XPA,XPM,Year,Away Games_x,Team,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games_y
0,3,0,3,3,Garrett Hartley,Falcons,11.0,K,1,2,2,2013,0,Falcons,0,0,1,Saints,341,23,5.0,DST,78,2.0,0,419,0,1
1,42,0,4,3,Garrett Hartley,Buccaneers,10.0,K,2,1,1,2013,1,Buccaneers,0,0,2,Saints,296,16,18.0,DST,75,4.0,0,371,1,0
2,84,0,1,1,Garrett Hartley,Cardinals,7.0,K,3,4,4,2013,0,Cardinals,0,0,1,Saints,319,31,6.0,DST,104,4.0,0,423,0,1
3,113,0,2,1,Garrett Hartley,Dolphins,8.0,K,4,5,5,2013,0,Dolphins,0,1,0,Saints,397,38,4.0,DST,68,2.0,0,465,0,1
4,135,0,4,4,Garrett Hartley,Bears,14.0,K,5,2,2,2013,1,Bears,0,0,0,Saints,283,26,2.0,DST,64,1.0,0,347,0,0
5,167,0,2,2,Garrett Hartley,Patriots,9.0,K,6,3,3,2013,1,Patriots,0,1,1,Saints,230,27,6.0,DST,131,1.0,0,361,0,0
6,236,0,2,0,Garrett Hartley,Bills,5.0,K,8,5,5,2013,0,Bills,0,0,0,Saints,309,35,4.0,DST,77,4.0,0,386,0,1
7,252,1,3,2,Garrett Hartley,Jets,10.0,K,9,2,2,2013,1,Jets,0,0,2,Saints,366,20,10.0,DST,41,2.0,0,407,0,0
8,287,0,1,0,Garrett Hartley,Cowboys,7.0,K,10,7,7,2013,0,Cowboys,0,1,0,Saints,383,49,3.0,DST,242,1.0,0,625,0,1
9,308,0,3,3,Garrett Hartley,49ers,11.0,K,11,2,2,2013,0,49ers,0,1,1,Saints,295,23,6.0,DST,92,1.0,0,387,0,1
10,352,0,1,1,Garrett Hartley,Falcons,5.0,K,12,2,2,2013,1,Falcons,0,0,0,Saints,271,17,5.0,DST,103,1.0,0,374,0,0
11,389,0,0,0,Garrett Hartley,Seahawks,1.0,K,13,1,1,2013,1,Seahawks,0,1,0,Saints,144,7,16.0,DST,44,1.0,0,188,1,0
12,405,0,1,1,Garrett Hartley,Panthers,7.0,K,14,4,4,2013,0,Panthers,0,0,0,Saints,304,31,2.0,DST,69,2.0,0,373,0,1
13,447,0,3,1,Garrett Hartley,Rams,4.0,K,15,1,1,2013,1,Rams,1,1,2,Saints,371,16,16.0,DST,61,4.0,0,432,0,0
14,471,0,2,2,Garrett Hartley,Panthers,7.0,K,16,1,1,2014,1,Panthers,0,0,1,Browns,144,13,12.0,DST,84,3.0,0,228,0,0
15,513,0,1,1,Garrett Hartley,Ravens,4.0,K,17,1,1,2014,1,Ravens,0,1,1,Browns,150,10,15.0,DST,109,4.0,0,259,0,0
16,38,0,3,3,Garrett Hartley,49ers,11.0,K,2,2,2,2010,1,49ers,0,0,0,Saints,237,25,3.0,DST,50,2.0,0,287,0,0
17,90,0,2,1,Garrett Hartley,Falcons,6.0,K,3,3,3,2010,0,Falcons,0,1,2,Saints,355,24,9.0,DST,43,2.0,0,398,0,1
18,171,0,2,1,Garrett Hartley,Buccaneers,7.0,K,6,4,4,2010,1,Buccaneers,0,0,1,Saints,263,31,2.0,DST,212,0.0,0,475,0,0
