,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
526,7.0,1.0,2.0,2.0,Cody Parkey,Jaguars,12.0,K,1,4.0,4.0,2014.0,0.0
558,7.0,1.0,2.0,2.0,Cody Parkey,Colts,12.0,K,2,4.0,4.0,2014.0,0.0
583,23.0,0.5,3.0,2.5,Cody Parkey,Redskins,12.0,K,3,3.5,3.5,2014.0,0.5
638,36.666666666666664,0.6666666666666666,3.0,2.6666666666666665,Cody Parkey,49ers,13.0,K,4,3.6666666666666665,3.6666666666666665,2014.0,0.3333333333333333
649,57.25,0.5,2.25,2.0,Cody Parkey,Rams,10.5,K,5,3.5,3.5,2014.0,0.5
683,71.8,0.4,2.2,2.0,Cody Parkey,Giants,10.4,K,6,3.6,3.6,2014.0,0.4
743,87.16666666666667,0.3333333333333333,2.1666666666666665,2.0,Cody Parkey,Cardinals,10.166666666666666,K,8,3.5,3.5,2014.0,0.3333333333333333
770,106.71428571428571,0.42857142857142855,2.142857142857143,2.0,Cody Parkey,Texans,10.142857142857142,K,9,3.2857142857142856,3.2857142857142856,2014.0,0.42857142857142855
795,124.75,0.375,2.0,1.875,Cody Parkey,Panthers,9.75,K,10,3.375,3.375,2014.0,0.5
831,141.55555555555554,0.3333333333333333,1.8888888888888888,1.7777777777777777,Cody Parkey,Packers,9.666666666666666,K,11,3.6666666666666665,3.6666666666666665,2014.0,0.4444444444444444
846,158.6,0.3,1.9,1.8,Cody Parkey,Titans,9.5,K,12,3.5,3.5,2014.0,0.5
880,173.9090909090909,0.36363636363636365,2.272727272727273,2.090909090909091,Cody Parkey,Cowboys,10.545454545454545,K,13,3.5454545454545454,3.5454545454545454,2014.0,0.45454545454545453
935,189.5,0.3333333333333333,2.4166666666666665,2.25,Cody Parkey,Seahawks,10.916666666666666,K,14,3.5,3.5,2014.0,0.5
953,206.92307692307693,0.3076923076923077,2.230769230769231,2.076923076923077,Cody Parkey,Cowboys,10.23076923076923,K,15,3.3846153846153846,3.3846153846153846,2014.0,0.46153846153846156
991,223.14285714285714,0.2857142857142857,2.2142857142857144,2.0714285714285716,Cody Parkey,Redskins,10.142857142857142,K,16,3.357142857142857,3.357142857142857,2014.0,0.42857142857142855
1013,239.73333333333332,0.26666666666666666,2.2666666666666666,2.0,Cody Parkey,Giants,9.866666666666667,K,17,3.3333333333333335,3.3333333333333335,2014.0,0.4666666666666667
